"名称","名称カナ","住所","TEL","FAX","URL","備考","備考２","備考３","備考４","備考５","経度","緯度","分類"
"湘南鷹取２丁目公園","","神奈川県横須賀市湘南鷹取２丁目１番３４","","","","トイレなし 面積：744㎡ 昭和56年4月1日開設","","","","","139.619379675411","35.3080132832771","街区公園（北部）"
"湘南鷹取２丁目第２公園","","神奈川県横須賀市湘南鷹取２丁目３番３３１","","","","トイレなし 面積：809㎡ 昭和56年4月1日開設","","","","","139.620756499833","35.3067233979316","街区公園（北部）"
"湘南鷹取２丁目第３公園","","神奈川県横須賀市湘南鷹取２丁目１６番２１４","","","","トイレあり 面積：3,574㎡ 昭和58年7月15日開設","","","","","139.618431799575","35.3081582376525","街区公園（北部）"
"湘南鷹取２丁目第４公園","","神奈川県横須賀市湘南鷹取２丁目１番５３","","","","トイレなし 面積：3,299㎡ 昭和63年4月1日開設","","","","","139.623262186213","35.3094723191976","街区公園（北部）"
"湘南鷹取２丁目第５公園","","神奈川県横須賀市湘南鷹取２丁目６番３","","","","トイレなし 面積：7,078㎡ 昭和63年4月1日開設","","","","","139.622532265931","35.3053055012728","街区公園（北部）"
"湘南鷹取３丁目公園","","神奈川県横須賀市湘南鷹取３丁目１６番３１５","","","","トイレなし 面積：1,385㎡ 昭和56年4月1日開設","","","","","139.617578966919","35.306258307033","街区公園（北部）"
"湘南鷹取３丁目第２公園","","神奈川県横須賀市湘南鷹取３丁目３番４７７","","","","トイレなし 面積：8,598㎡ 昭和58年7月15日開設","","","","","139.615028411247","35.3046483161189","街区公園（北部）"
"湘南鷹取４丁目公園","","神奈川県横須賀市湘南鷹取４丁目４番２３７","","","","トイレなし 面積：396㎡ 昭和56年4月1日開設","","","","","139.616774950886","35.3102690508588","街区公園（北部）"
"湘南鷹取４丁目第２公園","","神奈川県横須賀市湘南鷹取４丁目５０番２","","","","トイレあり 面積：9,181㎡ 昭和56年4月1日開設","","","","","139.612274549057","35.3093149086802","街区公園（北部）"
"湘南鷹取５丁目公園","","神奈川県横須賀市湘南鷹取５丁目５２番６２","","","","トイレなし 面積：5,117㎡ 昭和56年4月1日開設","","","","","139.613686223559","35.3119827924864","街区公園（北部）"
"湘南鷹取５丁目第２公園","","神奈川県横須賀市湘南鷹取５丁目４０番７１","","","","トイレなし 面積：5,592㎡ 昭和53年7月1日開設","","","","","139.616769852973","35.3125889137228","街区公園（北部）"
"湘南鷹取６丁目公園","","神奈川県横須賀市湘南鷹取６丁目８８番２","","","","トイレなし 面積：3,102㎡ 昭和59年4月1日開設","","","","","139.615054810069","35.3161735686833","街区公園（北部）"
"夏島公園","","神奈川県横須賀市夏島町2-13","","","","トイレなし 面積：409㎡ 昭和48年4月1日開設","","","","","139.647848781288","35.3235560343225","街区公園（北部）"
"日向公園","","神奈川県横須賀市浦郷町１丁目６７番地","","","","トイレなし 面積：3,911㎡ 昭和30年8月18日開設","","","","","139.637953524805","35.3072924057817","街区公園（北部）"
"平和公園","","神奈川県横須賀市追浜町２丁目４１番８","","","","トイレあり 面積：708㎡ 昭和46年9月10日開設","","","","","139.627134757973","35.3103142843321","街区公園（北部）"
"北郷公園","","神奈川県横須賀市追浜町１丁目６０番１","","","","トイレあり 面積：2,268㎡ 昭和34年4月1日開設","","","","","139.62534894525","35.3077814015405","街区公園（北部）"
"追浜本町１丁目公園","","神奈川県横須賀市追浜本町１丁目９０番３９","","","","トイレなし 面積：986㎡ 平成7年4月26日開設","","","","","139.627327598635","35.3209756610801","街区公園（北部）"
"追浜東町１丁目第４公園","","神奈川県横須賀市追浜東町１丁目２８番６４","","","","トイレなし 面積：462㎡ 平成9年11月15日開設","","","","","139.631114311505","35.3099823046101","街区公園（北部）"
"追浜東町自然の広場","","神奈川県横須賀市追浜東町１丁目１９番２","","","","トイレなし 面積：876㎡ 平成14年4月1日開設","","","","","139.630251381191","35.3075574291632","街区公園（北部）"
"追浜本町１丁目第２公園","","神奈川県横須賀市追浜本町１丁目９０番６３","","","","トイレなし 面積：196㎡ 平成17年10月26日開設","","","","","139.627043629503","35.3202097628784","街区公園（北部）"
"池の谷戸公園","","神奈川県横須賀市田浦町６丁目１番２８","","","","だれでもトイレあり 面積：16,960㎡ 昭和35年4月1日開設","","","","","139.626283488821","35.2952649713393","街区公園（北部）"
"板取公園","","神奈川県横須賀市船越町２丁目３１番９","","","","トイレなし 面積：2,472㎡ 昭和24年5月5日開設","","","","","139.624483697209","35.2955279301921","街区公園（北部）"
"梅田公園","","神奈川県横須賀市船越町７丁目５８番２２","","","","トイレなし 面積：2,454㎡ 昭和29年4月1日開設","","","","","139.632014124634","35.3034746538405","街区公園（北部）"
"田浦公園","","神奈川県横須賀市田浦町４丁目７番１","","","","トイレなし 面積：847㎡ 昭和22年4月22日開設","","","","","139.631880848421","35.2944461094956","街区公園（北部）"
"田の浦公園","","神奈川県横須賀市長浦町１丁目２０番１","","","","トイレなし 面積：2,600㎡ 昭和32年7月15日開設","","","","","139.645798292058","35.291098324711","街区公園（北部）"
"長浦３丁目第２公園","","神奈川県横須賀市長浦町３丁目１０６番１","","","","トイレあり 面積：517㎡ 昭和59年4月1日開設","","","","","139.64138162003","35.2842787913448","街区公園（北部）"
"船越３丁目公園","","神奈川県横須賀市船越町３丁目１０番２","","","","トイレあり 面積：8,287㎡ 昭和50年3月20日開設","","","","","139.623372961934","35.298721781335","街区公園（北部）"
"船越６丁目公園","","神奈川県横須賀市船越町６丁目１７番４０","","","","トイレなし 面積：646㎡ 昭和55年4月1日開設","","","","","139.627333691333","35.3039275960299","街区公園（北部）"
"船越７丁目公園","","神奈川県横須賀市船越町７丁目１２番３１","","","","トイレなし 面積：883㎡ 平成2年4月1日開設","","","","","139.6304473062","35.3031386587947","街区公園（北部）"
"船越８丁目公園","","神奈川県横須賀市船越町８丁目１番５０","","","","トイレなし 面積：2,100㎡ 昭和59年4月1日開設","","","","","139.632635085027","35.3059705234299","街区公園（北部）"
"船越８丁目第２公園","","神奈川県横須賀市船越町８丁目３２番２２","","","","トイレなし 面積：1,266㎡ 昭和59年4月1日開設","","","","","139.62947545099","35.3055845269695","街区公園（北部）"
"船越８丁目第３公園","","神奈川県横須賀市船越町８丁目３２番７３","","","","トイレなし 面積：983㎡ 昭和59年4月1日開設","","","","","139.631179240593","35.3047485803652","街区公園（北部）"
"船越６丁目第２公園","","神奈川県横須賀市船越町６丁目４７番４２","","","","トイレなし 面積：1,717㎡ 平成8年3月23日開設","","","","","139.628901441063","35.3017307118816","街区公園（北部）"
"船越６丁目第３公園","","神奈川県横須賀市船越町６丁目１６番３１","","","","トイレなし 面積：2,136㎡ 平成9年11月1日開設","","","","","139.627989618161","35.3046225663706","街区公園（北部）"
"船越３丁目第２公園","","神奈川県横須賀市船越町３丁目３３番３","","","","トイレなし 面積：622㎡ 平成11年1月12日開設","","","","","139.620838256735","35.298564740477","街区公園（北部）"
"港が丘公園","","神奈川県横須賀市港が丘１丁目１番９１","","","","トイレあり 面積：5,584㎡ 平成11年12月25日開設","","","","","139.630138058243","35.2950310469996","街区公園（北部）"
"船越１丁目公園","","神奈川県横須賀市船越町１丁目５番８","","","","トイレあり 面積：6,241㎡ 平成14年4月26日開設","","","","","139.628517381435","35.2989098387154","街区公園（北部）"
"長浦２丁目公園","","神奈川県横須賀市長浦町２丁目４５番９","","","","トイレなし 面積：227㎡ 平成14年6月17日開設","","","","","139.643101459462","35.2869396021182","街区公園（北部）"
"田浦１丁目公園","","神奈川県横須賀市田浦町１丁目４９番１","","","","トイレなし 面積：411㎡ 昭和46年9月10日開設","","","","","139.63612224069","35.2887214887068","街区公園（北部）"
"長浦３丁目公園","","神奈川県横須賀市長浦町３丁目６０番３","","","","トイレなし 面積：428㎡ 昭和53年3月25日開設","","","","","139.636070148597","35.2821129322227","街区公園（北部）"
